EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,SAMPNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,14C-DOC,14C-DOC_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,UG/KG,,UG/KG,,/MILLE,,/MILLE,/MILLE,,/MILLE,,/MILLE,/MILLE,
  33RO20161119,   P18,     3,  1,     12,  11111,2,20161124,2137, 22.7705,-110.0000, 1250,    294.5,  10.1314,  34.5362,2,  34.5389,2,      9.6,2,     10.6,2,    39.70,2,    27.00,2,     0.02,2,     2.70,2, -999.000,9, -999.000,9,     -999,9,   2278.1,2,   2304.5,2,   7.3648,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     13,  11112,2,20161124,2137, 22.7705,-110.0000, 1250,    250.3,  11.5511,  34.6625,2,  34.6477,2,      5.8,2,      8.5,6,    36.00,2,    24.80,2,     0.02,2,     2.68,2,    0.972,2,    0.555,2,   0.3023,2,   2274.7,2,   2305.2,2,   7.3837,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     14,  11113,2,20161124,2137, 22.7705,-110.0000, 1250,    214.5,  11.8923,  34.6570,2,-999.0000,9,      8.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     15,  11114,2,20161124,2137, 22.7705,-110.0000, 1250,    184.5,  12.4058,  34.6656,2,  34.6654,2,     10.8,2,     13.2,2,    33.90,2,    24.10,2,     0.02,2,     2.64,2,    1.223,2,    0.713,2,    0.499,2,   2271.3,2,   2293.1,2,   7.4057,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     16,  11115,2,20161124,2137, 22.7705,-110.0000, 1250,    155.0,  12.7425,  34.4037,2,  34.4034,2,     39.3,2,     42.4,2,    27.00,2,    22.80,2,     0.02,2,     2.33,2, -999.000,9, -999.000,9,     -999,9,   2237.3,2,   2285.2,2,   7.4482,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     17,  11116,2,20161124,2137, 22.7705,-110.0000, 1250,    125.4,  13.3211,  34.1216,2,  34.1321,2,     75.8,2,     78.3,2,    20.30,2,    19.20,2,     0.03,2,     1.96,2,    2.347,6,    1.361,6,   1.2383,6,   2195.6,2,   2263.0,2,   7.5218,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     18,  11117,2,20161124,2137, 22.7705,-110.0000, 1250,    105.7,  13.7463,  33.8600,2,-999.0000,9,    115.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     19,  11083,2,20161124,2137, 22.7705,-110.0000, 1250,     85.3,  16.2647,  33.6829,2,  33.6887,2,    206.7,2,    211.8,2,     4.70,2,     0.30,2,     0.10,2,     0.66,2,    2.594,2,    1.534,2,   1.8655,2,   2063.2,2,   2249.1,2,   7.8384,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     20,  11118,2,20161124,2137, 22.7705,-110.0000, 1250,     64.9,  18.5821,  33.3838,2,  33.3858,2,    246.2,2,    252.2,2,     1.90,2,     0.00,2,     0.02,2,     0.28,2,    2.523,2,    1.498,2,   2.0028,2,   2000.2,6,   2229.2,2,   7.9392,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     21,  11119,2,20161124,2137, 22.7705,-110.0000, 1250,     40.3,  23.7303,  33.8376,2,  34.4625,2,    212.5,2,    199.1,2,     1.70,2,     0.00,2,     0.02,2,     0.28,2,    1.564,2,    0.978,2,   1.4541,2,   1989.5,2,   2287.4,2,   8.0462,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     22,  11120,2,20161124,2137, 22.7705,-110.0000, 1250,     20.2,  27.3299,  34.4787,2,  34.4862,2,    193.6,2,    198.1,2,     1.60,2,     0.00,2,     0.01,2,     0.28,2,    1.553,2,    0.973,2,   1.4072,2,   1986.4,2,   2289.4,6,   8.0479,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     23,  11121,2,20161124,2137, 22.7705,-110.0000, 1250,      3.0,  27.6027,  34.4861,2,-999.0000,9,    193.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     3,  1,     24,  11122,2,20161124,2137, 22.7705,-110.0000, 1250,      3.0,  27.5783,  34.4855,2,-999.0000,9,    193.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      1,  11010,2,20161125,1550, 22.5017,-109.9992, 3047,   3071.1,   1.6257,  34.6745,2,  34.6763,2,    108.1,2,    115.5,2,   165.60,6,    37.90,6,     0.02,6,     2.65,6,    0.014,2,    0.012,2,        0,2,   2358.1,6,   2437.7,2,   7.5194,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      2,  11101,2,20161125,1550, 22.5017,-109.9992, 3047,   2840.6,   1.7045,  34.6685,2,  34.6677,2,    103.5,2,    111.8,2,   162.00,6,    38.40,6,     0.01,6,     2.68,6, -999.000,9, -999.000,9,     -999,9,   2358.0,2,   2432.7,6,   7.5121,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      3,  11102,2,20161125,1550, 22.5017,-109.9992, 3047,   2635.9,   1.7604,  34.6657,2,  34.6647,2,     99.5,2,    106.5,2,   160.50,6,    38.40,6,     0.01,6,     2.70,6, -999.000,9, -999.000,9,     -999,9,   2360.3,2,   2432.8,2,   7.5022,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      4,  11103,2,20161125,1550, 22.5017,-109.9992, 3047,   2375.3,   1.8704,  34.6587,2,  34.6568,2,     92.9,2,     99.2,2,   157.60,6,    38.90,6,     0.01,6,     2.74,6, -999.000,9, -999.000,9,     -999,9,   2363.9,2,   2431.8,2,   7.4895,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      5,  11104,2,20161125,1550, 22.5017,-109.9992, 3047,   2145.9,   2.0230,  34.6496,2,  34.6480,2,     83.6,2,     89.4,2,   155.40,2,    39.50,2,     0.01,2,     2.81,2, -999.000,9, -999.000,9,     -999,9,   2368.0,2,   2426.5,2,   7.4695,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      6,  11105,2,20161125,1550, 22.5017,-109.9992, 3047,   1940.3,   2.3131,  34.6319,2,  34.6358,6,     69.2,2,     75.8,2,   150.50,2,    40.60,2,     0.01,2,     2.91,2,    0.010,2,    0.004,2,   0.0122,2,   2372.4,2,   2419.1,2,   7.4379,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      7,  11106,2,20161125,1550, 22.5017,-109.9992, 3047,   1700.3,   2.6889,  34.6119,2,  34.6116,2,     53.1,2,     58.1,2,   144.40,2,    41.70,2,     0.01,2,     3.02,2, -999.000,9, -999.000,9,     -999,9,   2375.3,2,   2409.2,2,   7.4036,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      8,  11107,2,20161125,1550, 22.5017,-109.9992, 3047,   1455.2,   3.1425,  34.5870,2,  34.5861,2,     36.9,2,     40.0,6,   134.80,2,    42.80,2,     0.01,2,     3.14,2, -999.000,9, -999.000,9,     -999,9,   2376.6,2,   2403.3,2,   7.3722,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,      9,  11108,2,20161125,1550, 22.5017,-109.9992, 3047,   1194.4,   3.7874,  34.5566,2,  34.5560,2,     20.8,2,     23.0,2,   121.50,2,    43.50,2,     0.01,2,     3.24,2, -999.000,9, -999.000,9,     -999,9,   2371.3,2,   2382.4,2,   7.3419,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     10,  11109,2,20161125,1550, 22.5017,-109.9992, 3047,   1095.1,   4.1389,  34.5422,2,  34.5412,2,     14.4,2,     16.2,2,   114.40,2,    43.60,2,     0.01,2,     3.27,2,    0.015,2,    0.005,2,   0.0502,2,   2367.0,2,   2375.5,2,   7.3229,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     11,  11110,2,20161125,1550, 22.5017,-109.9992, 3047,    935.1,   4.6945,  34.5143,2,  34.5135,2,      8.3,2,      9.9,2,   102.10,2,    43.30,2,     0.02,2,     3.34,2, -999.000,9, -999.000,9,     -999,9,   2357.2,2,   2362.6,2,   7.3148,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     12,  11111,2,20161125,1550, 22.5017,-109.9992, 3047,    834.7,   5.0626,  34.5009,2,  34.5006,2,      5.9,2,      6.9,2,    95.70,2,    42.50,2,     0.01,2,     3.25,2, -999.000,9, -999.000,9,     -999,9,   2349.9,6,   2351.9,2,   7.3116,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     13,  11112,2,20161125,1550, 22.5017,-109.9992, 3047,    730.0,   5.7456,  34.4878,2,  34.4876,2,      3.2,2,      4.1,2,    85.10,2,    40.60,2,     0.01,2,     3.20,2,    0.025,2,    0.013,2,   0.0229,2,   2339.1,2,   2344.6,2,   7.3118,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     14,  11113,2,20161125,1550, 22.5017,-109.9992, 3047,    639.9,   6.4700,  34.4838,2,  34.4868,2,      2.2,2,      3.0,2,    74.50,2,    38.30,2,     0.01,2,     3.15,2, -999.000,9, -999.000,9,     -999,9,   2327.9,2,   2332.1,2,   7.3166,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     15,  11114,2,20161125,1550, 22.5017,-109.9992, 3047,    550.5,   7.3339,  34.4988,2,  34.4983,6,      1.4,2,      2.1,2,    64.50,2,    35.40,2,     0.01,2,     3.08,2, -999.000,9, -999.000,9,     -999,9,   2313.3,2,   2326.0,2,   7.3247,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     16,  11115,2,20161125,1550, 22.5017,-109.9992, 3047,    455.5,   8.2040,  34.4911,2,  34.4915,2,      3.3,2,      4.5,2,    55.40,2,    32.20,2,     0.01,2,     2.95,2,    0.256,2,    0.139,2,   0.0765,2,   2301.3,2,   2313.2,6,   7.3302,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     17,  11116,2,20161125,1550, 22.5017,-109.9992, 3047,    380.7,   9.2321,  34.5417,2,  34.5396,2,      3.0,2,      4.5,2,    46.70,2,    29.00,2,     0.01,2,     2.84,2, -999.000,9, -999.000,9,     -999,9,   2292.7,2,   2308.4,2,   7.3449,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     18,  11117,2,20161125,1550, 22.5017,-109.9992, 3047,    300.6,  10.6486,  34.6522,2,  34.6519,2,      0.7,2,      1.6,6,    39.60,2,    24.50,2,     0.02,2,     2.74,2, -999.000,9, -999.000,9,     -999,9,   2286.0,2,   2310.1,2,   7.3572,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     19,  11083,2,20161125,1550, 22.5017,-109.9992, 3047,    235.5,  11.7965,  34.7179,2,  34.7201,2,      2.6,2,      5.1,2,    36.40,2,    24.00,2,     0.02,2,     2.70,2,    0.857,6,    0.503,6,   0.3029,6,   2280.4,2,   2309.9,2,   7.3859,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     20,  11118,2,20161125,1550, 22.5017,-109.9992, 3047,    170.1,  12.7570,  34.6769,2,-999.0000,9,      6.5,2,   -999.0,9,    30.30,2,    23.10,2,     0.02,2,     2.59,2, -999.000,9, -999.000,9,     -999,9,   2264.7,2,   2299.4,2,   7.4037,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     21,  11119,2,20161125,1550, 22.5017,-109.9992, 3047,    120.3,  15.0865,  34.6119,2,  34.6177,2,     13.8,2,     14.5,2,    23.70,2,    22.30,2,     0.03,2,     2.40,2, -999.000,9, -999.000,9,     -999,9,   2244.4,2,   2295.5,2,   7.4474,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     22,  11120,2,20161125,1550, 22.5017,-109.9992, 3047,     70.3,  19.5500,  33.9004,2,  33.9169,2,    211.2,2,    214.6,2,     3.10,2,     0.10,2,     0.15,2,     0.53,2,    2.274,2,    1.358,2,   1.7238,2,   2039.8,2,   2260.9,2,   7.9050,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     23,  11121,2,20161125,1550, 22.5017,-109.9992, 3047,     30.7,  28.4927,  34.9639,2,-999.0000,9,    191.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9, -999.000,9,     -999,9,   -999.0,5,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     4,  1,     24,  11122,2,20161125,1550, 22.5017,-109.9992, 3047,      3.0,  28.4649,  34.7386,2,  34.7440,2,    190.3,2,    194.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,    1.474,2,    0.929,2,   1.3825,2,   1986.0,2,   2310.8,2,   8.0611,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      1,  11010,2,20161125,0746, 22.0021,-109.9999, 3157,   3182.2,   1.6576,  34.6717,2,  34.6760,2,    107.3,2,    115.2,2,   164.70,6,    38.40,6,     0.01,6,     2.64,6,    0.014,2,    0.012,2,        0,2,   2358.5,2,   2438.0,2,   7.5477,3,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      2,  11101,2,20161125,0746, 22.0021,-109.9999, 3157,   2714.4,   1.7492,  34.6649,2,  34.6693,2,     99.7,2,    108.2,2,   160.10,6,    38.90,6,     0.01,6,     2.68,6,    0.005,2,    0.005,2,   0.0214,2,   2362.0,2,   2429.8,2,   7.5046,6,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      3,  11102,2,20161125,0746, 22.0021,-109.9999, 3157,   2526.7,   1.8170,  34.6599,2,  34.6632,2,     87.1,2,    102.6,2,   158.40,6,    39.20,6,     0.01,6,     2.71,6,    0.006,2,    0.005,2,        0,2,   2363.8,2,   2430.1,6,   7.4988,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      4,  11103,2,20161125,0746, 22.0021,-109.9999, 3157,   2300.0,   1.9083,  34.6541,2,  34.6544,2,     91.3,2,     97.7,6,   156.40,6,    39.60,6,     0.01,6,     2.74,6,    0.005,2,    0.003,2,        0,2,   2365.3,2,   2425.2,2,   7.4862,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      5,  11104,2,20161125,0746, 22.0021,-109.9999, 3157,   2075.5,   2.1095,  34.6419,2,  34.6437,2,     79.3,2,     86.1,2,   152.30,2,    40.40,2,     0.01,2,     2.79,2,    0.007,2,    0.004,2,        0,2,   2368.4,2,   2423.2,2,   7.4604,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      6,  11105,2,20161125,0746, 22.0021,-109.9999, 3157,   1840.1,   2.4504,  34.6245,2,  34.6239,2,     62.9,2,     66.9,2,   146.80,2,    41.50,2,     0.01,2,     2.94,2,    0.012,2,    0.004,2,        0,2,   2372.8,2,   2416.4,2,   7.4239,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      7,  11106,2,20161125,0746, 22.0021,-109.9999, 3157,   1595.1,   2.8964,  34.6037,2,  34.6082,6,     45.7,2,     49.1,2,   138.10,2,    42.70,2,     0.01,2,     3.06,2,    0.011,2,    0.003,2,        0,2,   2373.6,2,   2405.6,2,   7.3904,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      8,  11107,2,20161125,0746, 22.0021,-109.9999, 3157,   1350.9,   3.4412,  34.5778,2,  34.5781,2,     28.3,2,     30.7,2,   126.90,2,    43.80,2,     0.01,2,     3.18,2,    0.014,2,    0.005,2,   0.0319,2,   2372.6,2,   2390.3,2,   7.3534,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,      9,  11108,2,20161125,0746, 22.0021,-109.9999, 3157,   1140.5,   4.0651,  34.5482,2,  34.5484,2,     14.9,2,     18.0,2,   113.70,2,    44.30,2,     0.01,2,     3.27,2,    0.014,2,    0.004,2,        0,2,   2365.7,2,   2376.2,2,   7.3303,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     10,  11109,2,20161125,0746, 22.0021,-109.9999, 3157,   1005.7,   4.5047,  34.5313,2,  34.5311,2,      8.6,2,     10.0,2,   105.00,2,    44.20,2,     0.01,2,     3.27,2,    0.016,2,    0.005,2,   0.0505,2,   2365.3,2,   2365.9,2,   7.3101,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     11,  11110,2,20161125,0746, 22.0021,-109.9999, 3157,    895.3,   5.0007,  34.5197,2,  34.5192,2,      4.1,2,      5.3,2,    95.20,2,    43.50,2,     0.01,2,     3.26,2,    0.013,2,    0.005,2,        0,2,   1449.5,4,   2359.0,2,   7.3085,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     12,  11111,2,20161125,0746, 22.0021,-109.9999, 3157,    795.0,   5.5407,  34.5161,2,  34.5156,2,      1.8,2,      3.2,2,    85.90,2,    42.30,2,     0.01,2,     3.25,2,    0.014,2,    0.007,2,   0.1537,3,   2342.7,2,   2352.2,2,   7.3100,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     13,  11112,2,20161125,0746, 22.0021,-109.9999, 3157,    695.5,   6.1811,  34.5138,2,  34.5172,2,      1.0,2,      2.6,6,    76.90,2,    39.90,2,     0.01,2,     3.19,2,    0.023,2,    0.012,2,        0,2,   2333.1,2,   2341.8,2,   7.3152,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     14,  11113,2,20161125,0746, 22.0021,-109.9999, 3157,    600.6,   6.8356,  34.5005,2,  34.5022,2,      1.2,2,      2.3,2,    68.80,2,    37.30,2,     0.01,2,     3.12,2,    0.051,2,    0.029,2,   0.0205,2,   2322.5,2,   2333.4,2,   7.3229,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     15,  11114,2,20161125,0746, 22.0021,-109.9999, 3157,    510.2,   7.8773,  34.5171,2,  34.5172,2,      1.1,2,      2.7,2,    58.30,2,    33.40,2,     0.01,2,     3.01,2,    0.146,2,    0.082,2,    0.036,2,   2311.4,2,   2328.2,6,   7.3291,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
  33RO20161119,   P18,     5,  1,     16,  11115,2,20161125,0746, 22.0021,-109.9999, 3157,    430.4,   9.0246,  34.5818,2,  34.5790,2,      0.6,2,      1.1,2,    48.30,2,    29.20,2,     0.01,2,     2.90,2,    0.218,2,    0.128,2,   0.0622,2,   2302.1,2,   2316.8,2,   7.3430,2,    25.00,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,  -999.00,9,   -999.0,9,   -999.0,   -999.0,9
